product,url
AY315_NA6445,/data/v1/CA/products/full/AY315/c/shops/the_summer_weddings_shop/womens
AX910_EE0273,/data/v1/CA/products/full/AX910/c/womens_category/shoes/sandals
AZ897_EC7253,/data/v1/CA/products/full/AZ897/c/shops/summer_deals/jewelry
AY830_NA6434,/data/v1/CA/products/full/AY830/c/womens_category/sweaters/pullover
AZ244_NA6434,/data/v1/CA/products/full/AZ244/c/womens_category/sweaters/pullover
AZ616_PP2339,/data/v1/CA/products/full/AZ616/c/mens_category/tshirts
AY032_PT0071,/data/v1/CA/products/full/AY032/c/womens_category/swimwear
AY790_YL5433,/data/v1/CA/products/full/AY790/c/shops/the_summer_weddings_shop/womens
BA052_EE0366,/data/v1/CA/products/full/BA052/c/shops/reimagined/accessories
BA061_PT0027,/data/v1/CA/products/full/BA061/c/shops/reimagined/accessories
AW426_WT0001,/data/v1/CA/products/full/AW426/c/womens_category/brandswelove/shoes
AY078_GR7637,/data/v1/CA/products/full/AY078/c/shops/bundles/w_knits
AY937_WQ9890,/data/v1/CA/products/full/AY937/c/womens_category/pants/wideleg
AY030_PT0071,/data/v1/CA/products/full/AY030/c/womens_category/swimwear
AY787_YL5433,/data/v1/CA/products/full/AY787/c/shops/reimagined/jewelry
BA051_PT0029,/data/v1/CA/products/full/BA051/c/shops/reimagined/accessories
AY826_NA6434,/data/v1/CA/products/full/AY826/c/womens_category/matching_sets
AY795_BL7377,/data/v1/CA/products/full/AY795/c/womens_category/jewelry/metals
AZ247_PT0077,/data/v1/CA/products/full/AZ247/c/shops/bundles/w_knits
AY909_GR6712,/data/v1/CA/products/full/AY909/c/womens_category/shorts/5inch
AY184_NA6434,/data/v1/CA/products/full/AY184/c/womens_category/shoes/espadrilles
AY162_DM4928,/data/v1/CA/products/full/AY162/c/womens_category/denim_jeans/straight
AZ135_BK0001,/data/v1/CA/products/full/AZ135/c/shops/the_summer_weddings_shop/womens
AZ180_NA6434,/data/v1/CA/products/full/AZ180/c/womens_category/all_accessories/hats
AY957_BR6053,/data/v1/CA/products/full/AY957/c/womens_category/shorts/4inch
AY408_BL8133,/data/v1/CA/products/full/AY408/c/shops/reimagined/swimwear
AY972_NA6434,/data/v1/CA/products/full/AY972/c/womens_category/denim_jeans/wideleg
AY076_GR7637,/data/v1/CA/products/full/AY076/c/shops/bundles/w_knits
AZ788_EC7246,/data/v1/CA/products/full/AZ788/c/womens_category/jewelry/metals
AY080_BL8133,/data/v1/CA/products/full/AY080/c/shops/bundles/w_knits
AY947_PT0255,/data/v1/CA/products/full/AY947/c/womens_category/pants/wideleg
BB105_BL8133,/data/v1/CA/products/full/BB105/c/womens_category/all_accessories/hats
AY457_BL8133,/data/v1/CA/products/full/AY457/c/shops/reimagined/tshirtstanktops
BA060_PT0032,/data/v1/CA/products/full/BA060/c/shops/reimagined/accessories
AY535_DM4806,/data/v1/CA/products/full/AY535/c/shops/reimagined/denim
AY352_YD0061,/data/v1/CA/products/full/AY352/c/womens_category/pajamas/pajamasets
AX866_SU7819,/data/v1/CA/products/full/AX866/c/shops/reimagined/sweaters
AY546_PK5678,/data/v1/CA/products/full/AY546/c/shops/summer_deals/shoes
AY973_DM5495,/data/v1/CA/products/full/AY973/c/shops/reimagined/denim
AY619_PT0009,/data/v1/CA/products/full/AY619/c/shops/reimagined/dresses_jumpsuits
AY443_WT0002,/data/v1/CA/products/full/AY443/c/shops/bundles/w_knits
AY771_GY6372,/data/v1/CA/products/full/AY771/c/womens_category/jewelry/metals
AY954_WT0002,/data/v1/CA/products/full/AY954/c/womens_category/shorts/4inch
AY370_PT0008,/data/v1/CA/products/full/AY370/c/shops/reimagined/pajamas
BA073_NA6464,/data/v1/CA/products/full/BA073/c/womens_category/all_accessories/scarvesandwraps
AY085_GR6056,/data/v1/CA/products/full/AY085/c/shops/bundles/w_knits
AX936_PT0009,/data/v1/CA/products/full/AX936/c/shops/reimagined/swimwear
AY442_WT0002,/data/v1/CA/products/full/AY442/c/shops/bundles/w_knits
AZ089_WQ9876,/data/v1/CA/products/full/AZ089/c/shops/reimagined/accessories
AZ138_EE0275,/data/v1/CA/products/full/AZ138/c/womens_category/handbags/straw
AX959_WY5878,/data/v1/CA/products/full/AX959/c/womens_category/swimwear
AX995_WY7826,/data/v1/CA/products/full/AX995/c/womens_category/swimwear
AZ191_PT0008,/data/v1/CA/products/full/AZ191/c/shops/linen_shop/womens
AX887_BK0001,/data/v1/CA/products/full/AX887/c/womens_category/shoes/sandals
AY775_EC7253,/data/v1/CA/products/full/AY775/c/womens_feature/what_to_wear_next/zoom_upgrades
AY445_BK0001,/data/v1/CA/products/full/AY445/c/shops/reimagined/tshirtstanktops
AY545_PK0044,/data/v1/CA/products/full/AY545/c/womens_category/shoes/flats
AY785_YL5433,/data/v1/CA/products/full/AY785/c/womens_category/jewelry/metals
AY394_WT0002,/data/v1/CA/products/full/AY394/c/shops/reimagined/swimwear
AY041_WY6582,/data/v1/CA/products/full/AY041/c/womens_category/matching_sets
AY315_NA6445,/data/v1/CA/products/full/AY315/c/shops/the_summer_weddings_shop/womens
AX910_EE0273,/data/v1/CA/products/full/AX910/c/womens_category/shoes/sandals
AZ897_EC7253,/data/v1/CA/products/full/AZ897/c/shops/summer_deals/jewelry
AY830_NA6434,/data/v1/CA/products/full/AY830/c/womens_category/sweaters/pullover
AZ244_NA6434,/data/v1/CA/products/full/AZ244/c/womens_category/sweaters/pullover
AZ616_PP2339,/data/v1/CA/products/full/AZ616/c/mens_category/tshirts
AY032_PT0071,/data/v1/CA/products/full/AY032/c/womens_category/swimwear
AY790_YL5433,/data/v1/CA/products/full/AY790/c/shops/the_summer_weddings_shop/womens
BA052_EE0366,/data/v1/CA/products/full/BA052/c/shops/reimagined/accessories
BA061_PT0027,/data/v1/CA/products/full/BA061/c/shops/reimagined/accessories
AW426_WT0001,/data/v1/CA/products/full/AW426/c/womens_category/brandswelove/shoes
AY078_GR7637,/data/v1/CA/products/full/AY078/c/shops/bundles/w_knits
AY937_WQ9890,/data/v1/CA/products/full/AY937/c/womens_category/pants/wideleg
AY030_PT0071,/data/v1/CA/products/full/AY030/c/womens_category/swimwear
AY787_YL5433,/data/v1/CA/products/full/AY787/c/shops/reimagined/jewelry
BA051_PT0029,/data/v1/CA/products/full/BA051/c/shops/reimagined/accessories
AY826_NA6434,/data/v1/CA/products/full/AY826/c/womens_category/matching_sets
AY795_BL7377,/data/v1/CA/products/full/AY795/c/womens_category/jewelry/metals
AZ247_PT0077,/data/v1/CA/products/full/AZ247/c/shops/bundles/w_knits
AY909_GR6712,/data/v1/CA/products/full/AY909/c/womens_category/shorts/5inch
AY184_NA6434,/data/v1/CA/products/full/AY184/c/womens_category/shoes/espadrilles
AY162_DM4928,/data/v1/CA/products/full/AY162/c/womens_category/denim_jeans/straight
AZ135_BK0001,/data/v1/CA/products/full/AZ135/c/shops/the_summer_weddings_shop/womens
AZ180_NA6434,/data/v1/CA/products/full/AZ180/c/womens_category/all_accessories/hats
AY957_BR6053,/data/v1/CA/products/full/AY957/c/womens_category/shorts/4inch
AY408_BL8133,/data/v1/CA/products/full/AY408/c/shops/reimagined/swimwear
AY972_NA6434,/data/v1/CA/products/full/AY972/c/womens_category/denim_jeans/wideleg
AY076_GR7637,/data/v1/CA/products/full/AY076/c/shops/bundles/w_knits
AZ788_EC7246,/data/v1/CA/products/full/AZ788/c/womens_category/jewelry/metals
AY080_BL8133,/data/v1/CA/products/full/AY080/c/shops/bundles/w_knits
AY947_PT0255,/data/v1/CA/products/full/AY947/c/womens_category/pants/wideleg
BB105_BL8133,/data/v1/CA/products/full/BB105/c/womens_category/all_accessories/hats
AY457_BL8133,/data/v1/CA/products/full/AY457/c/shops/reimagined/tshirtstanktops
BA060_PT0032,/data/v1/CA/products/full/BA060/c/shops/reimagined/accessories
AY535_DM4806,/data/v1/CA/products/full/AY535/c/shops/reimagined/denim
AY352_YD0061,/data/v1/CA/products/full/AY352/c/womens_category/pajamas/pajamasets
AY375_YD0022,/data/v1/CA/products/full/AY375/c/shops/reimagined/pajamas
AY695_BL8133,/data/v1/CA/products/full/AY695/c/womens_category/all_accessories/hats
AX719_RD5100,/data/v1/CA/products/full/AX719/c/womens_category/swimwear
BA059_EE0351,/data/v1/CA/products/full/BA059/c/shops/reimagined/accessories
AZ050_EB9899,/data/v1/CA/products/full/AZ050/c/womens_category/jewelry/demifine
AY330_NA6434,/data/v1/CA/products/full/AY330/c/womens_category/shoes/espadrilles
AY772_YL5433,/data/v1/CA/products/full/AY772/c/womens_category/jewelry/metals
AZ259_EC7253,/data/v1/CA/products/full/AZ259/c/shops/reimagined/jewelry
AY362_YD0060,/data/v1/CA/products/full/AY362/c/shops/linen_shop/womens
AX956_NA6434,/data/v1/CA/products/full/AX956/c/womens_category/swimwear
AY348_BL7133,/data/v1/CA/products/full/AY348/c/shops/reimagined/pajamas
AX967_WY8222,/data/v1/CA/products/full/AX967/c/womens_category/swimwear
AY701_WT0002,/data/v1/CA/products/full/AY701/c/shops/reimagined/pajamas
AY780_BL7377,/data/v1/CA/products/full/AY780/c/shops/summer_deals/jewelry
AX858_EB9703,/data/v1/CA/products/full/AX858/c/womens_category/sunglassesandeyewear
AX603_EB9710,/data/v1/CA/products/full/AX603/c/womens_category/sunglassesandeyewear
AY393_YD0023,/data/v1/CA/products/full/AY393/c/shops/reimagined/swimwear
AY359_YD0058,/data/v1/CA/products/full/AY359/c/shops/linen_shop/womens
BA072_EE0636,/data/v1/CA/products/full/BA072/c/womens_category/all_accessories/sunglass_accessories
AY409_PT0003,/data/v1/CA/products/full/AY409/c/shops/reimagined/swimwear
AY828_BL8133,/data/v1/CA/products/full/AY828/c/womens_category/sweaters/cardigan
AY313_NA6434,/data/v1/CA/products/full/AY313/c/womens_category/30_off_select_sale/clothing
AX937_PT0009,/data/v1/CA/products/full/AX937/c/shops/reimagined/swimwear
AY794_PK5755,/data/v1/CA/products/full/AY794/c/womens_category/jewelry/acetate
AZ056_EB7673,/data/v1/CA/products/full/AZ056/c/womens_category/jewelry/acetate
AY758_BL8133,/data/v1/CA/products/full/AY758/c/womens_category/jewelry/acetate
AY455_PP2197,/data/v1/CA/products/full/AY455/c/womens_category/tshirts_tanktops/shortsleevetshirts
AY958_DM5498,/data/v1/CA/products/full/AY958/c/shops/reimagined/denim
AX894_YL5303,/data/v1/CA/products/full/AX894/c/shops/summer_deals/shoes
AY373_YD0032,/data/v1/CA/products/full/AY373/c/shops/reimagined/pajamas
AX720_BL8133,/data/v1/CA/products/full/AX720/c/womens_category/swimwear
AZ182_WY8134,/data/v1/CA/products/full/AZ182/c/shops/linen_shop/womens
AW901_YL5433,/data/v1/CA/products/full/AW901/c/shops/summer_deals/jewelry
AW902_YL5433,/data/v1/CA/products/full/AW902/c/womens_category/jewelry/metals
AX284_EB7170,/data/v1/CA/products/full/AX284/c/womens_category/all_accessories/sunglass_accessories
AZ801_BR0910,/data/v1/CA/products/full/AZ801/c/womens_category/hair/headbands
AZ799_BR0910,/data/v1/CA/products/full/AZ799/c/womens_category/hair/barrettes_clips
AZ800_BR0910,/data/v1/CA/products/full/AZ800/c/womens_category/hair/headbands
AY827_PK5890,/data/v1/CA/products/full/AY827/c/shops/linen_shop/womens
AZ094_BL7078,/data/v1/CA/products/full/AZ094/c/womens_category/jewelry/raffia
AY764_NA6445,/data/v1/CA/products/full/AY764/c/mens_category/all_accessories/hats
AY814_ED1811,/data/v1/CA/products/full/AY814/c/womens_category/30_off_select_sale/clothing
AX180_RD6491,/data/v1/CA/products/full/AX180/c/womens_category/30_off_select_sale/clothing
AV380_WY5085,/data/v1/CA/products/full/AV380/c/womens_category/pants/slim
AV648_WT0002,/data/v1/CA/products/full/AV648/c/womens_category/denim_jeans/boyfriend
AW929_WT0002,/data/v1/CA/products/full/AW929/c/womens_category/jewelry/beaded
AV390_WQ9575,/data/v1/CA/products/full/AV390/c/womens_category/pants/flare
AV395_RD6058,/data/v1/CA/products/full/AV395/c/womens_category/pants/slim
AV435_WY5272,/data/v1/CA/products/full/AV435/c/shops/reimagined/shorts
AV707_DM4867,/data/v1/CA/products/full/AV707/c/womens_category/denim_jeans/straight
AW829_SU7349,/data/v1/CA/products/full/AW829/c/shops/reimagined/sweaters
AW105_WQ9444,/data/v1/CA/products/full/AW105/c/womens_category/30_off_select_sale/clothing
AX045_GY6469,/data/v1/CA/products/full/AX045/c/shops/reimagined/sweaters
AW121_BK0001,/data/v1/CA/products/full/AW121/c/shops/reimagined/tshirtstanktops
AX301_WY5629,/data/v1/CA/products/full/AX301/c/womens_category/shorts/5inch
AW126_BL8133,/data/v1/CA/products/full/AW126/c/shops/reimagined/tshirtstanktops
AW275_EB9389,/data/v1/CA/products/full/AW275/c/womens_category/brandswelove/shoes
AW752_WY5552,/data/v1/CA/products/full/AW752/c/womens_category/30_off_select_sale/clothing
AX212_DM4739,/data/v1/CA/products/full/AX212/c/womens_category/denim_jeans/skinny
AU960_KL2282,/data/v1/CA/products/full/AU960/c/womens_category/swimwear
AW880_EC7253,/data/v1/CA/products/full/AW880/c/womens_category/jewelry/pearls
AW045_WQ9438,/data/v1/CA/products/full/AW045/c/womens_category/blazers/dalton
AY541_EE0308,/data/v1/CA/products/full/AY541/c/womens_category/hair/barrettes_clips
AU974_BL8133,/data/v1/CA/products/full/AU974/c/shops/summer_deals/swim
AV816_GR7851,/data/v1/CA/products/full/AV816/c/womens_category/30_off_select_sale/clothing
AV713_DM4866,/data/v1/CA/products/full/AV713/c/womens_category/denim_jeans/straight
AV641_WT0002,/data/v1/CA/products/full/AV641/c/womens_category/denim_jeans/straight
AW104_BL8133,/data/v1/CA/products/full/AW104/c/shops/reimagined/coatsjackets
AV129_BK0001,/data/v1/CA/products/full/AV129/c/womens_category/swimwear
AV808_EE0294,/data/v1/CA/products/full/AV808/c/mens_category/bags/messengers_totes
AV941_DM5334,/data/v1/CA/products/full/AV941/c/womens_category/pants/relaxed
AW827_SU7348,/data/v1/CA/products/full/AW827/c/shops/reimagined/sweaters
AW500_BL8133,/data/v1/CA/products/full/AW500/c/shops/summer_deals/skirts
AY171_WQ9307,/data/v1/CA/products/full/AY171/c/womens_category/dressesandjumpsuits
AW084_EB9321,/data/v1/CA/products/full/AW084/c/womens_category/shoes/sneakers
AW586_BL0113,/data/v1/CA/products/full/AW586/c/womens_category/tshirts_tanktops/tanktopsandcamisoles
AW144_PP2181,/data/v1/CA/products/full/AW144/c/shops/reimagined/tshirtstanktops
AV757_DM4918,/data/v1/CA/products/full/AV757/c/womens_category/denim_jeans/demiboot
AW770_PK5678,/data/v1/CA/products/full/AW770/c/shops/reimagined/tshirtstanktops
AX104_DM4748,/data/v1/CA/products/full/AX104/c/shops/reimagined/denim
AW040_BL8133,/data/v1/CA/products/full/AW040/c/womens_category/30_off_select_sale/clothing
AW116_PP2179,/data/v1/CA/products/full/AW116/c/shops/reimagined/tshirtstanktops
AV983_RD5812,/data/v1/CA/products/full/AV983/c/womens_category/30_off_select_sale/clothing
AW123_PK5755,/data/v1/CA/products/full/AW123/c/shops/summer_deals/knits
AU917_WP0020,/data/v1/CA/products/full/AU917/c/womens_category/swimwear
AW133_PP0880,/data/v1/CA/products/full/AW133/c/womens_category/30_off_select_sale/clothing
AW047_BK0001,/data/v1/CA/products/full/AW047/c/shops/30_off_summer_essentials/bags
AV691_DM4882,/data/v1/CA/products/full/AV691/c/womens_category/denim_jeans/skinny
AV702_WT0002,/data/v1/CA/products/full/AV702/c/shops/reimagined/denim
AV758_DM4868,/data/v1/CA/products/full/AV758/c/shops/reimagined/denim
AV383_WY6960,/data/v1/CA/products/full/AV383/c/womens_category/pants/slim
AW112_SU7076,/data/v1/CA/products/full/AW112/c/shops/reimagined/sweaters
AV877_GR7859,/data/v1/CA/products/full/AV877/c/womens_category/sunglassesandeyewear
AV710_DM4862,/data/v1/CA/products/full/AV710/c/womens_category/denim_jeans/straight
AW429_BK0001,/data/v1/CA/products/full/AW429/c/womens_category/all_accessories/hats
AX119_BL8133,/data/v1/CA/products/full/AX119/c/womens_category/30_off_select_sale/clothing
AU916_WP0020,/data/v1/CA/products/full/AU916/c/womens_category/swimwear
AY150_EG7663,/data/v1/CA/products/full/AY150/c/womens_category/shoes/sandals
AV948_BK0001,/data/v1/CA/products/full/AV948/c/womens_category/30_off_select_sale/clothing
AV132_YL5690,/data/v1/CA/products/full/AV132/c/womens_category/swimwear
AV252_DM4930,/data/v1/CA/products/full/AV252/c/shops/reimagined/shorts
AU973_BL8133,/data/v1/CA/products/full/AU973/c/shops/summer_deals/swim
AU919_WP0020,/data/v1/CA/products/full/AU919/c/womens_category/swimwear
AU918_WP0020,/data/v1/CA/products/full/AU918/c/womens_category/swimwear
AV809_EE0294,/data/v1/CA/products/full/AV809/c/shops/30_off_summer_essentials/bags
AV826_DM5241,/data/v1/CA/products/full/AV826/c/shops/reimagined/shorts
AV938_NA6212,/data/v1/CA/products/full/AV938/c/womens_category/pants/relaxed
AV442_WY5151,/data/v1/CA/products/full/AV442/c/womens_category/30_off_select_sale/clothing
AV260_KL2282,/data/v1/CA/products/full/AV260/c/womens_category/swimwear
AW458_EB9530,/data/v1/CA/products/full/AW458/c/shops/summer_deals/accessories
AW668_WY4980,/data/v1/CA/products/full/AW668/c/womens_category/hair/scrunchies_hairties
AU931_BL7519,/data/v1/CA/products/full/AU931/c/womens_category/30_off_select_sale/clothing
AV425_DM4924,/data/v1/CA/products/full/AV425/c/shops/reimagined/shorts
AU963_KL7133,/data/v1/CA/products/full/AU963/c/womens_category/swimwear
AV131_YL5690,/data/v1/CA/products/full/AV131/c/womens_category/swimwear
AU959_KL2282,/data/v1/CA/products/full/AU959/c/womens_category/swimwear
AV441_WY4980,/data/v1/CA/products/full/AV441/c/womens_category/pants/relaxed
AV161_PK5878,/data/v1/CA/products/full/AV161/c/shops/summer_deals/pajamas
AU932_BL7519,/data/v1/CA/products/full/AU932/c/womens_category/swimwear
AV763_DM4871,/data/v1/CA/products/full/AV763/c/womens_category/denim_jeans/boyfriend
AW880_EC7253,/data/v1/CA/products/full/AW880/c/womens_category/jewelry/pearls
AW045_WQ9438,/data/v1/CA/products/full/AW045/c/womens_category/blazers/dalton
AY541_EE0308,/data/v1/CA/products/full/AY541/c/womens_category/hair/barrettes_clips
AU974_BL8133,/data/v1/CA/products/full/AU974/c/shops/summer_deals/swim
AV816_GR7851,/data/v1/CA/products/full/AV816/c/womens_category/30_off_select_sale/clothing
AV713_DM4866,/data/v1/CA/products/full/AV713/c/womens_category/denim_jeans/straight
AV641_WT0002,/data/v1/CA/products/full/AV641/c/womens_category/denim_jeans/straight
AW104_BL8133,/data/v1/CA/products/full/AW104/c/shops/reimagined/coatsjackets
AV129_BK0001,/data/v1/CA/products/full/AV129/c/womens_category/swimwear
AV808_EE0294,/data/v1/CA/products/full/AV808/c/mens_category/bags/messengers_totes
AV941_DM5334,/data/v1/CA/products/full/AV941/c/womens_category/pants/relaxed
AW827_SU7348,/data/v1/CA/products/full/AW827/c/shops/reimagined/sweaters
AW500_BL8133,/data/v1/CA/products/full/AW500/c/shops/summer_deals/skirts
AY171_WQ9307,/data/v1/CA/products/full/AY171/c/womens_category/dressesandjumpsuits
AW084_EB9321,/data/v1/CA/products/full/AW084/c/womens_category/shoes/sneakers
AW586_BL0113,/data/v1/CA/products/full/AW586/c/womens_category/tshirts_tanktops/tanktopsandcamisoles
AW144_PP2181,/data/v1/CA/products/full/AW144/c/shops/reimagined/tshirtstanktops
AV757_DM4918,/data/v1/CA/products/full/AV757/c/womens_category/denim_jeans/demiboot
AW770_PK5678,/data/v1/CA/products/full/AW770/c/shops/reimagined/tshirtstanktops
AX104_DM4748,/data/v1/CA/products/full/AX104/c/shops/reimagined/denim
AW040_BL8133,/data/v1/CA/products/full/AW040/c/womens_category/30_off_select_sale/clothing
AW116_PP2179,/data/v1/CA/products/full/AW116/c/shops/reimagined/tshirtstanktops
AV983_RD5812,/data/v1/CA/products/full/AV983/c/womens_category/30_off_select_sale/clothing
AW123_PK5755,/data/v1/CA/products/full/AW123/c/shops/summer_deals/knits
AU917_WP0020,/data/v1/CA/products/full/AU917/c/womens_category/swimwear
AW133_PP0880,/data/v1/CA/products/full/AW133/c/womens_category/30_off_select_sale/clothing
AW047_BK0001,/data/v1/CA/products/full/AW047/c/shops/30_off_summer_essentials/bags
AV691_DM4882,/data/v1/CA/products/full/AV691/c/womens_category/denim_jeans/skinny
AV702_WT0002,/data/v1/CA/products/full/AV702/c/shops/reimagined/denim
AV758_DM4868,/data/v1/CA/products/full/AV758/c/shops/reimagined/denim
AV383_WY6960,/data/v1/CA/products/full/AV383/c/womens_category/pants/slim
AW112_SU7076,/data/v1/CA/products/full/AW112/c/shops/reimagined/sweaters
AV877_GR7859,/data/v1/CA/products/full/AV877/c/womens_category/sunglassesandeyewear
AV710_DM4862,/data/v1/CA/products/full/AV710/c/womens_category/denim_jeans/straight
AW429_BK0001,/data/v1/CA/products/full/AW429/c/womens_category/all_accessories/hats
AX119_BL8133,/data/v1/CA/products/full/AX119/c/womens_category/30_off_select_sale/clothing
AU916_WP0020,/data/v1/CA/products/full/AU916/c/womens_category/swimwear
AY150_EG7663,/data/v1/CA/products/full/AY150/c/womens_category/shoes/sandals
AV948_BK0001,/data/v1/CA/products/full/AV948/c/womens_category/30_off_select_sale/clothing
AV132_YL5690,/data/v1/CA/products/full/AV132/c/womens_category/swimwear
AV252_DM4930,/data/v1/CA/products/full/AV252/c/shops/reimagined/shorts
AU973_BL8133,/data/v1/CA/products/full/AU973/c/shops/summer_deals/swim
AU919_WP0020,/data/v1/CA/products/full/AU919/c/womens_category/swimwear
AU918_WP0020,/data/v1/CA/products/full/AU918/c/womens_category/swimwear
AV809_EE0294,/data/v1/CA/products/full/AV809/c/shops/30_off_summer_essentials/bags
AV826_DM5241,/data/v1/CA/products/full/AV826/c/shops/reimagined/shorts
AV938_NA6212,/data/v1/CA/products/full/AV938/c/womens_category/pants/relaxed
AV442_WY5151,/data/v1/CA/products/full/AV442/c/womens_category/30_off_select_sale/clothing
AV260_KL2282,/data/v1/CA/products/full/AV260/c/womens_category/swimwear
AW458_EB9530,/data/v1/CA/products/full/AW458/c/shops/summer_deals/accessories
AW668_WY4980,/data/v1/CA/products/full/AW668/c/womens_category/hair/scrunchies_hairties
AU931_BL7519,/data/v1/CA/products/full/AU931/c/womens_category/30_off_select_sale/clothing
AV425_DM4924,/data/v1/CA/products/full/AV425/c/shops/reimagined/shorts
AU963_KL7133,/data/v1/CA/products/full/AU963/c/womens_category/swimwear
AV131_YL5690,/data/v1/CA/products/full/AV131/c/womens_category/swimwear
AU959_KL2282,/data/v1/CA/products/full/AU959/c/womens_category/swimwear
AV441_WY4980,/data/v1/CA/products/full/AV441/c/womens_category/pants/relaxed
AV161_PK5878,/data/v1/CA/products/full/AV161/c/shops/summer_deals/pajamas
AU932_BL7519,/data/v1/CA/products/full/AU932/c/womens_category/swimwear
AV763_DM4871,/data/v1/CA/products/full/AV763/c/womens_category/denim_jeans/boyfriend
AW448_PR5551,/data/v1/CA/products/full/AW448/c/womens_category/30_off_select_sale/clothing
AU961_KL7133,/data/v1/CA/products/full/AU961/c/womens_category/swimwear
AU975_BL8133,/data/v1/CA/products/full/AU975/c/shops/summer_deals/swim
AY054_EE0077,/data/v1/CA/products/full/AY054/c/womens_category/brandswelove/shoes
AY053_EE0076,/data/v1/CA/products/full/AY053/c/womens_category/shoes/sneakers
AR480_WY2655,/data/v1/CA/products/full/AR480/c/womens_category/30_off_select_sale/clothing
AW762_EB9740,/data/v1/CA/products/full/AW762/c/womens_category/jewelry/demifine
AX102_EB9835,/data/v1/CA/products/full/AX102/c/womens_category/all_accessories/sunglass_accessories
AV890_EC7253,/data/v1/CA/products/full/AV890/c/womens_category/jewelry/demifine
AT534_DM4792,/data/v1/CA/products/full/AT534/c/shops/reimagined/denim
AQ786_DM0710,/data/v1/CA/products/full/AQ786/c/womens_category/denim_jeans/demiboot
AU606_BL8133,/data/v1/CA/products/full/AU606/c/shops/giftguide/sweaters
AU338_BK0001,/data/v1/CA/products/full/AU338/c/shops/giftguide/sweatshirtssweatpants
AT967_DM4885,/data/v1/CA/products/full/AT967/c/womens_category/denim_jeans/boyfriend
AU151_GY6372,/data/v1/CA/products/full/AU151/c/shops/giftguide/jewelry
AV789_PP1492,/data/v1/CA/products/full/AV789/c/womens_category/maternity/tshirts_tanktops
AT960_SU4829,/data/v1/CA/products/full/AT960/c/shops/reimagined/sweaters
AS695_WQ9257,/data/v1/CA/products/full/AS695/c/womens_category/30_off_select_sale/clothing
AS297_BL8133,/data/v1/CA/products/full/AS297/c/womens_category/maternity/tshirts_tanktops
AT964_DM4924,/data/v1/CA/products/full/AT964/c/womens_category/denim_jeans/boyfriend
AV604_YL5433,/data/v1/CA/products/full/AV604/c/womens_category/jewelry/metals
AU049_DM4920,/data/v1/CA/products/full/AU049/c/shops/summer_deals/pants
AU206_NA6434,/data/v1/CA/products/full/AU206/c/shops/giftguide/accessories
AU519_NA6434,/data/v1/CA/products/full/AU519/c/shops/giftguide/sweatshirtssweatpants
AU626_BL7959,/data/v1/CA/products/full/AU626/c/shops/reimagined/sweaters
AT810_BK0001,/data/v1/CA/products/full/AT810/c/womens_category/all_accessories/hats
AT605_WQ4254,/data/v1/CA/products/full/AT605/c/womens_category/dressesandjumpsuits
AU082_BK0001,/data/v1/CA/products/full/AU082/c/shops/giftguide/pajamas
AU628_BR6564,/data/v1/CA/products/full/AU628/c/shops/reimagined/sweaters
AS304_WT0002,/data/v1/CA/products/full/AS304/c/womens_category/30_off_select_sale/clothing
AU627_BR6564,/data/v1/CA/products/full/AU627/c/shops/reimagined/sweaters
AR728_WY2477,/data/v1/CA/products/full/AR728/c/womens_category/dressesandjumpsuits
AQ433_DM4827,/data/v1/CA/products/full/AQ433/c/mens_category/coats_and_jackets/denim_and_trucker
AR865_BK0001,/data/v1/CA/products/full/AR865/c/womens_category/shoes/pumpsandheels
AR914_NA6445,/data/v1/CA/products/full/AR914/c/womens_category/shoes/sneakers
AR588_EE1175,/data/v1/CA/products/full/AR588/c/womens_category/brandswelove/shoes
AR593_EB7853,/data/v1/CA/products/full/AR593/c/womens_category/brandswelove/shoes
AQ669_EB6602,/data/v1/CA/products/full/AQ669/c/womens_category/30_off_select_sale/clothing
AQ750_GR6749,/data/v1/CA/products/full/AQ750/c/womens_category/shoes/sneakers
AQ670_BK0001,/data/v1/CA/products/full/AQ670/c/womens_category/30_off_select_sale/clothing
AR530_EB7968,/data/v1/CA/products/full/AR530/c/womens_category/brandswelove/shoes
AB378_DM3331,/data/v1/CA/products/full/AB378/c/womens_category/denim_jeans/demiboot
AR464_GR6377,/data/v1/CA/products/full/AR464/c/womens_category/30_off_select_sale/clothing
AQ382_NA6285,/data/v1/CA/products/full/AQ382/c/shops/reimagined/sweaters
AQ470_GR7352,/data/v1/CA/products/full/AQ470/c/womens_category/30_off_select_sale/clothing
AS494_YL5433,/data/v1/CA/products/full/AS494/c/womens_category/jewelry/metals
AT223_BL8133,/data/v1/CA/products/full/AT223/c/shops/giftguide/coatsjackets
AR772_BK0001,/data/v1/CA/products/full/AR772/c/shops/bundles/w_knits
AQ671_EG9498,/data/v1/CA/products/full/AQ671/c/shops/associatediscountexclusions
AT048_BK0001,/data/v1/CA/products/full/AT048/c/womens_category/socksandtights/noshows
AS140_BL8133,/data/v1/CA/products/full/AS140/c/womens_category/30_off_select_sale/clothing
AQ321_EB7267,/data/v1/CA/products/full/AQ321/c/womens_category/brandswelove/shoes
M5158_BK0001,/data/v1/CA/products/full/M5158/c/womens_category/sunglassesandeyewear
M5157_BK0001,/data/v1/CA/products/full/M5157/c/womens_category/sunglassesandeyewear
